date,open,high,low,close,volume,openinterest
2021-07-05,"35,297.00","35,300.50","33,164.10","33,687.80",35297000,0
2021-07-06,"33,688.50","35,062.00","33,581.70","34,225.60",33688500,0
2021-07-07,"34,228.70","35,036.60","33,801.30","33,867.80",34228700,0
2021-07-08,"33,859.40","33,923.20","32,146.90","32,866.30",33859400,0
2021-07-09,"32,866.30","34,079.20","32,367.00","33,797.40",32866300,0
2021-07-10,"33,797.70","34,221.00","33,056.80","33,510.60",33797700,0
2021-07-11,"33,510.80","34,580.60","33,319.80","34,227.70",33510800,0
2021-07-12,"34,228.30","34,598.00","32,662.80","33,113.00",34228300,0
2021-07-13,"33,106.10","33,307.70","32,259.50","32,728.10",33106100,0
2021-07-14,"32,727.80","33,051.90","31,611.20","32,820.70",32727800,0
2021-07-15,"32,820.50","33,157.00","31,175.80","31,840.50",32820500,0
2021-07-16,"31,842.30","32,239.80","31,062.20","31,394.00",31842300,0
2021-07-17,"31,384.40","31,914.80","31,207.80","31,518.60",31384400,0
2021-07-18,"31,517.90","32,408.20","31,220.60","31,785.40",31517900,0
2021-07-19,"31,782.90","31,887.00","30,478.20","30,837.20",31782900,0
2021-07-20,"30,835.40","31,040.80","29,310.20","29,793.80",30835400,0
2021-07-21,"29,794.70","32,794.60","29,519.30","32,131.40",29794700,0
2021-07-22,"32,131.70","32,585.40","31,729.40","32,298.90",32131700,0
2021-07-23,"32,297.90","33,605.60","32,041.10","33,603.30",32297900,0
2021-07-24,"33,600.50","33,955.00","33,412.90","33,824.80",33600500,0
2021-07-25,"34,392.50","35,391.10","33,881.30","35,391.10",34392500,0
2021-07-26,"35,392.30","40,522.90","35,236.70","37,276.60",35392300,0
2021-07-27,"37,294.30","39,455.90","36,427.40","39,452.00",37294300,0
2021-07-28,"39,450.40","40,862.20","38,883.80","40,003.20",39450400,0
2021-07-29,"40,009.00","40,630.70","39,340.80","40,001.40",40009000,0
2021-07-30,"40,001.10","42,264.40","38,358.40","42,203.40",40001100,0
2021-07-31,"42,201.40","42,285.30","41,066.40","41,553.70",42201400,0
2021-08-01,"41,510.00","42,565.00","39,556.50","39,878.30",41510000,0
2021-08-02,"39,869.80","40,449.00","38,692.50","39,168.40",39869800,0
2021-08-03,"39,167.40","39,766.60","37,688.20","38,130.30",39167400,0
2021-08-04,"38,188.40","39,956.50","37,556.00","39,736.90",38188400,0
2021-08-05,"39,734.40","41,366.30","37,365.40","40,867.20",39734400,0
2021-08-06,"40,868.40","43,253.40","39,905.40","42,795.40",40868400,0
2021-08-07,"42,784.70","44,697.30","42,611.00","44,614.20",42784700,0
2021-08-08,"44,584.90","45,284.10","43,314.40","43,792.80",44584900,0
2021-08-09,"43,794.90","46,460.70","42,824.10","46,284.30",43794900,0
2021-08-10,"46,281.80","46,663.40","44,681.20","45,593.80",46281800,0
2021-08-11,"45,593.20","46,736.50","45,367.90","45,564.30",45593200,0
2021-08-12,"45,562.30","46,213.80","43,814.70","44,403.40",45562300,0
2021-08-13,"44,404.00","47,836.00","44,242.40","47,809.10",44404000,0
2021-08-14,"47,809.60","48,090.90","46,117.20","47,081.50",47809600,0
2021-08-15,"47,082.60","47,344.10","45,564.10","46,991.30",47082600,0
2021-08-16,"46,991.60","48,002.40","45,672.10","45,996.30",46991600,0
2021-08-17,"45,907.50","47,140.60","44,441.30","44,691.60",45907500,0
2021-08-18,"44,691.10","46,004.90","44,230.00","44,723.80",44691100,0
2021-08-19,"44,725.90","47,012.30","43,986.70","46,755.90",44725900,0
2021-08-20,"46,756.70","49,343.30","46,646.80","49,324.00",46756700,0
2021-08-21,"49,330.00","49,719.10","48,293.50","48,875.80",49330000,0
2021-08-22,"48,870.40","49,480.30","48,151.00","49,254.50",48870400,0
2021-08-23,"49,255.40","50,498.80","49,038.60","49,539.70",49255400,0
2021-08-24,"49,532.50","49,847.40","47,623.60","47,714.70",49532500,0
2021-08-25,"47,707.40","49,230.20","47,163.30","48,994.50",47707400,0
2021-08-26,"48,994.40","49,347.80","46,360.40","46,831.60",48994400,0
2021-08-27,"46,830.20","49,142.00","46,371.50","49,064.30",46830200,0
2021-08-28,"49,062.80","49,289.40","48,428.50","48,897.10",49062800,0
2021-08-29,"48,899.70","49,621.70","47,870.10","48,777.40",48899700,0
2021-08-30,"48,777.10","48,886.00","46,876.90","46,992.70",48777100,0
2021-08-31,"46,989.10","48,217.00","46,709.30","47,130.40",46989100,0
2021-09-01,"47,129.20","49,121.00","46,533.10","48,819.40",47129200,0
2021-09-02,"48,817.80","50,355.30","48,612.90","49,274.30",48817800,0
2021-09-03,"49,269.50","51,008.80","48,377.30","49,999.00",49269500,0
2021-09-04,"49,999.30","50,534.60","49,461.40","49,918.40",49999300,0
2021-09-05,"49,918.70","51,878.20","49,492.40","51,768.60",49918700,0
2021-09-06,"51,769.40","52,726.20","51,002.80","52,672.10",51769400,0
2021-09-07,"52,674.20","52,885.30","43,072.40","46,779.60",52674200,0
2021-09-08,"46,774.10","47,316.90","44,493.70","46,061.40",46774100,0
2021-09-09,"46,057.60","47,305.70","45,609.00","46,385.60",46057600,0
2021-09-10,"46,385.90","47,021.60","44,283.60","44,842.80",46385900,0
